,is_weekend,count_supports,count_all_days,supports_per_day,supports_per_week,count_of_month,count_of_week,max_subsequence,max_subsequence_week,count_of_bad_trigger_calls,count_of_good_calls
4165,0.3333333333333333,3,2,1.5,3.0,1,1,2,3,1,0
4166,0.3333333333333333,12,4,3.0,4.0,1,3,5,6,0,0
28743,0.5,2,2,1.0,1.0,2,2,1,1,2,0
4159,0.3333333333333333,3,3,1.0,1.0,1,3,1,1,0,0
4169,0.16666666666666666,6,4,1.5,3.0,2,2,2,4,1,0
36938,1.0,1,1,1.0,1.0,1,1,1,1,1,0
4171,0.0,3,1,3.0,3.0,1,1,3,3,0,0
53324,0.0,5,2,2.5,2.5,2,2,4,4,1,0
12365,0.0,3,1,3.0,3.0,1,1,3,3,2,0
184397,0.5,2,2,1.0,1.0,1,2,1,1,0,0
4174,0.0,1,1,1.0,1.0,1,1,1,1,0,0
4176,0.6666666666666666,3,2,1.5,1.5,2,2,2,2,0,0
4177,1.0,1,1,1.0,1.0,1,1,1,1,0,0
4178,0.0,1,1,1.0,1.0,1,1,1,1,0,0
4179,0.0,2,2,1.0,2.0,1,1,1,2,1,0
45140,0.0,2,1,2.0,2.0,1,1,2,2,1,0
53331,1.0,1,1,1.0,1.0,1,1,1,1,1,0
4180,0.0,4,1,4.0,4.0,1,1,4,4,0,0
4181,0.0,4,4,1.0,1.0,2,4,1,1,0,0
4184,0.0,6,1,6.0,6.0,1,1,6,6,3,0
28760,0.5714285714285714,7,4,1.75,1.75,1,4,3,3,0,0
28762,0.0,5,1,5.0,5.0,1,1,5,5,3,0
36954,0.0,4,1,4.0,4.0,1,1,4,4,2,0
4186,0.0,1,1,1.0,1.0,1,1,1,1,0,0
4189,0.38461538461538464,13,7,1.8571428571428572,3.25,2,4,5,5,0,0
45141,0.0,1,1,1.0,1.0,1,1,1,1,0,0
36959,0.4,10,2,5.0,5.0,2,2,6,6,2,0
53343,0.5384615384615384,13,6,2.1666666666666665,3.25,2,4,5,6,2,1
4192,0.2727272727272727,11,11,1.0,1.2222222222222223,2,9,1,2,0,0
4194,1.0,1,1,1.0,1.0,1,1,1,1,1,0
4195,0.0,2,1,2.0,2.0,1,1,2,2,0,0
4191,0.3333333333333333,6,6,1.0,1.0,2,6,1,1,0,0
53349,0.0,8,3,2.6666666666666665,2.6666666666666665,2,3,6,6,0,0
4193,0.0,4,3,1.3333333333333333,1.3333333333333333,2,3,2,2,0,0
4199,0.0,2,1,2.0,2.0,1,1,2,2,1,0
225384,0.0,3,2,1.5,1.5,2,2,2,2,2,0
4200,0.3783783783783784,37,19,1.9473684210526316,6.166666666666667,2,6,10,10,3,1
4202,0.8,5,2,2.5,2.5,2,2,4,4,2,0
53354,0.2,15,7,2.142857142857143,3.75,2,4,8,11,2,0
4204,1.0,7,1,7.0,3.5,2,2,7,4,0,0
4205,0.5,6,3,2.0,3.0,2,2,3,5,4,0
28782,1.0,2,1,2.0,2.0,1,1,2,2,0,0
28774,0.0,3,1,3.0,3.0,1,1,3,3,0,0
4208,0.4,5,2,2.5,2.5,2,2,3,3,0,0
4209,0.16666666666666666,12,5,2.4,3.0,2,4,5,5,8,0
45170,0.0,3,2,1.5,1.5,2,2,2,2,0,0
28787,0.0,1,1,1.0,1.0,1,1,1,1,0,0
4212,0.3125,16,10,1.6,2.6666666666666665,2,6,5,5,0,0
4213,0.09090909090909091,11,4,2.75,3.6666666666666665,2,3,8,9,6,0
4214,0.0,1,1,1.0,1.0,1,1,1,1,1,0
4215,0.0,8,2,4.0,4.0,2,2,6,6,3,0
12406,0.0,5,2,2.5,1.6666666666666667,2,3,4,3,1,0
4217,0.6,10,3,3.3333333333333335,3.3333333333333335,1,3,6,6,6,0
12405,0.25,4,4,1.0,1.3333333333333333,2,3,1,2,1,0
45179,0.7777777777777778,9,4,2.25,4.5,1,2,6,8,2,0
225402,1.0,1,1,1.0,1.0,1,1,1,1,0,0
4220,0.0,2,1,2.0,2.0,1,1,2,2,0,0
4216,1.0,3,1,3.0,1.5,2,2,3,2,0,0
28796,0.2,30,22,1.3636363636363635,3.3333333333333335,2,9,5,6,0,0
45184,0.0,4,2,2.0,2.0,1,2,3,3,1,0
28801,0.0,5,5,1.0,1.6666666666666667,2,3,1,2,0,0
45186,0.0,3,1,3.0,3.0,1,1,3,3,3,0
4225,0.0,2,1,2.0,2.0,1,1,2,2,0,0
4228,0.38461538461538464,13,3,4.333333333333333,4.333333333333333,1,3,5,5,4,0
4229,0.9444444444444444,18,2,9.0,6.0,2,3,17,9,4,0
53380,0.0,7,4,1.75,2.3333333333333335,2,3,3,4,5,0
4231,0.5,2,2,1.0,2.0,1,1,1,2,0,0
45192,0.0,2,2,1.0,1.0,2,2,1,1,0,0
28809,0.0,1,1,1.0,1.0,1,1,1,1,0,0
4226,0.14285714285714285,21,10,2.1,4.2,2,5,5,6,0,14
4235,1.0,5,2,2.5,5.0,1,1,4,5,1,0
127116,0.0,1,1,1.0,1.0,1,1,1,1,1,0
4233,0.0,1,1,1.0,1.0,1,1,1,1,0,0
28814,0.0,2,1,2.0,2.0,1,1,2,2,1,0
4239,0.25,4,4,1.0,1.3333333333333333,1,3,1,2,0,0
4237,0.0,5,2,2.5,2.5,2,2,4,4,0,0
4241,0.2,5,4,1.25,1.6666666666666667,2,3,2,2,0,0
118930,0.4,10,5,2.0,2.5,2,4,3,4,2,0
45203,0.16666666666666666,18,10,1.8,2.25,2,8,4,6,1,0
4244,0.3125,16,11,1.4545454545454546,2.0,2,8,2,3,0,0
4245,0.0,2,1,2.0,2.0,1,1,2,2,0,0
4246,0.8,5,2,2.5,2.5,1,2,4,4,2,0
4247,0.25,4,2,2.0,2.0,1,2,3,3,1,0
4248,0.2222222222222222,9,9,1.0,1.5,2,6,1,2,0,0
4243,1.0,2,1,2.0,2.0,1,1,2,2,0,0
12438,1.0,4,2,2.0,2.0,2,2,3,3,0,0
12443,0.0,7,3,2.3333333333333335,2.3333333333333335,2,3,4,4,3,0
86172,0.0,1,1,1.0,1.0,1,1,1,1,0,0
4253,0.0,3,1,3.0,3.0,1,1,3,3,1,0
4254,0.8,10,5,2.0,2.5,2,4,5,6,2,0
4251,0.6666666666666666,3,2,1.5,3.0,1,1,2,3,0,0
4256,1.0,1,1,1.0,1.0,1,1,1,1,0,0
4257,1.0,2,1,2.0,2.0,1,1,2,2,0,0
4258,0.0,3,3,1.0,1.0,2,3,1,1,0,0
4252,0.4444444444444444,9,6,1.5,2.25,2,4,4,3,0,0
4260,0.0,3,2,1.5,1.5,2,2,2,2,0,0
4261,0.0,18,3,6.0,18.0,1,1,10,18,8,0
45222,0.6,5,4,1.25,1.6666666666666667,2,3,2,2,1,0
4262,0.0,2,1,2.0,2.0,1,1,2,2,0,0
28840,0.14285714285714285,7,2,3.5,3.5,1,2,6,6,0,0
274601,1.0,6,1,6.0,6.0,1,1,6,6,2,0
53418,0.0,3,2,1.5,3.0,1,1,2,3,2,0
135339,0.0,1,1,1.0,1.0,1,1,1,1,0,0
28843,0.0,3,2,1.5,1.5,2,2,2,2,0,0
36669,0.4166666666666667,12,8,1.5,2.4,2,5,2,4,0,9
28842,0.7142857142857143,7,3,2.3333333333333335,3.5,2,2,5,5,0,0
37039,1.0,3,1,3.0,3.0,1,1,3,3,0,0
12467,0.5,6,2,3.0,3.0,1,2,3,3,0,0
52953,0.0,3,1,3.0,3.0,1,1,3,3,0,0
53427,0.6666666666666666,3,2,1.5,1.5,2,2,2,2,0,0
53430,0.0,4,1,4.0,2.0,2,2,4,2,0,0
53432,0.25,8,7,1.1428571428571428,1.3333333333333333,2,6,2,2,0,0
45241,0.0,1,1,1.0,1.0,1,1,1,1,0,0
86204,0.0,4,1,4.0,4.0,1,1,4,4,3,0
53437,0.0,3,1,3.0,3.0,1,1,3,3,0,0
28862,0.75,4,2,2.0,2.0,1,2,3,3,0,0
53438,0.1951219512195122,41,26,1.5769230769230769,5.125,2,8,4,8,2,0
45248,0.125,8,6,1.3333333333333333,1.6,2,5,3,3,3,0
45249,0.19047619047619047,42,24,1.75,5.25,2,8,3,8,0,0
12484,0.25,4,2,2.0,1.3333333333333333,2,3,3,2,0,0
28869,0.16666666666666666,6,2,3.0,3.0,2,2,5,5,1,0
53445,0.7777777777777778,9,4,2.25,3.0,2,3,4,5,1,0
12487,0.0,3,2,1.5,3.0,2,1,2,3,0,0
28870,0.3333333333333333,3,2,1.5,1.5,2,2,2,2,0,0
12489,0.3333333333333333,3,3,1.0,1.0,2,3,1,1,0,0
28873,1.0,4,2,2.0,2.0,2,2,3,3,0,0
53448,1.0,2,1,2.0,2.0,1,1,2,2,0,1
53452,0.0,1,1,1.0,1.0,1,1,1,1,0,0
37071,1.0,2,1,2.0,2.0,1,1,2,2,2,0
45263,0.0,1,1,1.0,1.0,1,1,1,1,0,0
12496,0.0,1,1,1.0,1.0,1,1,1,1,0,0
192722,0.3333333333333333,6,3,2.0,3.0,1,2,2,4,0,1
53459,0.4,5,4,1.25,1.25,2,4,2,2,3,0
53458,0.36363636363636365,11,9,1.2222222222222223,1.375,2,8,2,3,0,0
53461,0.0,9,2,4.5,3.0,2,3,7,4,0,0
12503,0.5,4,3,1.3333333333333333,2.0,1,2,2,2,0,0
45278,0.0,5,3,1.6666666666666667,2.5,2,2,2,4,2,0
37086,0.25,20,13,1.5384615384615385,2.5,2,8,3,5,1,1
45281,0.5,4,4,1.0,1.3333333333333333,2,3,1,2,1,0
52962,0.0,1,1,1.0,1.0,1,1,1,1,0,0
53476,0.2853107344632768,354,27,13.11111111111111,39.333333333333336,2,9,26,75,341,4
28901,0.0,4,3,1.3333333333333333,1.3333333333333333,2,3,2,2,1,0
53478,0.42857142857142855,7,7,1.0,1.75,2,4,1,2,0,0
12519,0.625,8,3,2.6666666666666665,2.6666666666666665,2,3,3,3,2,0
53479,0.0,20,12,1.6666666666666667,2.2222222222222223,2,9,4,3,2,7
28904,0.3333333333333333,6,6,1.0,1.2,2,5,1,2,0,1
45288,0.75,4,3,1.3333333333333333,4.0,1,1,2,4,0,0
37099,0.5,2,2,1.0,1.0,2,2,1,1,1,0
45291,1.0,1,1,1.0,1.0,1,1,1,1,0,0
28910,0.0,5,3,1.6666666666666667,2.5,2,2,3,3,0,0
94447,0.0,3,1,3.0,3.0,1,1,3,3,2,0
45295,0.0,6,1,6.0,6.0,1,1,6,6,3,0
53488,0.2857142857142857,7,4,1.75,2.3333333333333335,2,3,2,3,0,2
28542,0.0,2,1,2.0,2.0,1,1,2,2,2,0
94451,0.0,13,6,2.1666666666666665,3.25,2,4,4,5,2,0
53491,0.3103448275862069,29,23,1.2608695652173914,3.2222222222222223,2,9,2,7,0,0
45298,0.4,5,4,1.25,1.25,2,4,2,2,0,0
12534,0.3333333333333333,6,4,1.5,2.0,2,3,2,4,0,0
12535,1.0,1,1,1.0,1.0,1,1,1,1,0,0
28920,0.0,1,1,1.0,1.0,1,1,1,1,0,0
53497,0.0,6,4,1.5,2.0,1,3,2,4,0,0
28924,1.0,2,1,2.0,2.0,1,1,2,2,0,0
12540,0.5,2,2,1.0,1.0,1,2,1,1,0,0
28928,0.5,12,6,2.0,2.4,2,5,3,5,0,6
12545,0.0,1,1,1.0,1.0,1,1,1,1,1,0
28930,0.0,1,1,1.0,1.0,1,1,1,1,0,0
135427,0.1111111111111111,9,5,1.8,4.5,1,2,3,8,4,0
53505,0.75,4,2,2.0,2.0,2,2,3,3,0,0
53507,0.0,1,1,1.0,1.0,1,1,1,1,0,0
53511,1.0,1,1,1.0,1.0,1,1,1,1,0,0
28936,0.5,6,3,2.0,2.0,2,3,3,3,0,0
192778,0.0,2,1,2.0,2.0,1,1,2,2,0,0
53514,0.0,7,3,2.3333333333333335,2.3333333333333335,2,3,4,4,3,0
37130,0.16666666666666666,6,3,2.0,2.0,2,3,4,4,0,0
53517,0.4,5,4,1.25,2.5,1,2,2,4,0,0
53519,0.0,4,3,1.3333333333333333,1.3333333333333333,2,3,2,2,0,0
45330,0.0,5,1,5.0,5.0,1,1,5,5,0,0
53523,0.16,25,15,1.6666666666666667,3.125,2,8,5,8,2,1
274710,1.0,7,1,7.0,7.0,1,1,7,7,3,0
53527,0.25,12,8,1.5,1.5,2,8,2,2,0,0
28952,1.0,3,1,3.0,3.0,1,1,3,3,0,0
45337,0.16666666666666666,6,5,1.2,1.5,2,4,2,2,0,0
28960,0.0,1,1,1.0,1.0,1,1,1,1,0,0
28962,0.6666666666666666,6,2,3.0,6.0,1,1,4,6,2,0
45348,0.5,2,2,1.0,1.0,2,2,1,1,0,0
45349,0.3333333333333333,3,3,1.0,1.5,2,2,1,2,0,0
28967,1.0,2,1,2.0,2.0,1,1,2,2,0,0
53544,1.0,2,1,2.0,2.0,1,1,2,2,0,0
53546,0.6666666666666666,6,4,1.5,1.5,2,4,3,3,2,0
53547,1.0,2,1,2.0,2.0,1,1,2,2,0,0
12588,1.0,4,2,2.0,2.0,1,2,3,3,0,0
28973,0.3333333333333333,6,6,1.0,1.2,2,5,1,2,0,0
53551,0.0,9,3,3.0,9.0,2,1,6,9,3,0
53552,0.375,8,5,1.6,2.0,2,4,3,3,0,0
37172,0.0,2,1,2.0,2.0,1,1,2,2,0,0
53556,1.0,1,1,1.0,1.0,1,1,1,1,0,0
53560,0.0,2,1,2.0,2.0,1,1,2,2,0,0
53561,0.25,4,2,2.0,4.0,1,1,3,4,0,0
45371,0.3333333333333333,6,4,1.5,3.0,2,2,2,3,0,0
45372,0.0,1,1,1.0,1.0,1,1,1,1,0,0
53568,1.0,3,1,3.0,3.0,1,1,3,3,1,0
53569,0.0,2,2,1.0,1.0,1,2,1,1,0,0
28995,0.9,10,4,2.5,3.3333333333333335,2,3,7,5,0,2
52982,0.28,25,20,1.25,2.7777777777777777,2,9,3,5,0,25
37191,0.0,3,3,1.0,1.0,1,3,1,1,0,0
12615,0.14285714285714285,7,4,1.75,2.3333333333333335,2,3,2,3,0,0
45385,0.3,10,6,1.6666666666666667,2.0,2,5,2,3,0,2
53580,0.0,2,1,2.0,2.0,1,1,2,2,2,0
37200,0.0,3,2,1.5,1.5,2,2,2,2,0,0
45395,0.0,3,3,1.0,1.0,2,3,1,1,2,0
12628,0.3333333333333333,6,2,3.0,2.0,2,3,4,2,0,0
45403,0.0,3,2,1.5,1.5,1,2,2,2,2,0
53596,0.0,2,1,2.0,2.0,1,1,2,2,0,0
12281,0.0,4,2,2.0,1.0,2,4,2,1,0,0
274782,0.0,8,4,2.0,4.0,1,2,4,6,6,0
53599,0.8,5,2,2.5,5.0,1,1,4,5,0,0
12641,0.0,2,2,1.0,2.0,1,1,1,2,1,0
274786,0.2222222222222222,9,5,1.8,3.0,1,3,3,6,5,0
102753,0.0,4,2,2.0,4.0,1,1,2,4,0,0
12644,0.0,10,2,5.0,10.0,1,1,7,10,5,0
29030,0.16666666666666666,6,4,1.5,1.5,2,4,2,2,0,0
45415,0.2608695652173913,23,8,2.875,5.75,1,4,7,17,11,0
94567,0.6666666666666666,6,2,3.0,3.0,1,2,4,4,0,0
28507,0.5,4,3,1.3333333333333333,1.0,2,4,2,1,0,0
29034,0.5714285714285714,14,4,3.5,3.5,2,4,7,7,7,0
52989,0.0,6,2,3.0,3.0,1,2,4,4,0,0
53608,0.5,4,4,1.0,1.0,2,4,1,1,0,0
53614,0.22580645161290322,31,9,3.4444444444444446,7.75,2,4,8,11,18,0
37231,0.2857142857142857,7,6,1.1666666666666667,1.4,2,5,2,2,0,0
12654,0.08139534883720931,86,19,4.526315789473684,9.555555555555555,2,9,25,26,0,1
52991,1.0,1,1,1.0,1.0,1,1,1,1,0,0
53620,0.3333333333333333,6,4,1.5,2.0,2,3,2,3,0,2
12661,0.0,9,2,4.5,4.5,2,2,8,8,1,0
29046,0.0,7,2,3.5,3.5,2,2,4,4,1,0
45429,0.3333333333333333,15,9,1.6666666666666667,2.142857142857143,2,7,3,4,0,0
12664,0.0,18,9,2.0,2.5714285714285716,2,7,4,5,1,3
53624,0.0,2,1,2.0,2.0,1,1,2,2,2,0
12667,0.09523809523809523,21,9,2.3333333333333335,3.0,2,7,6,7,1,6
53628,0.2,5,5,1.0,1.25,2,4,1,2,0,0
12669,0.6666666666666666,3,3,1.0,1.0,2,3,1,1,0,0
53629,0.0,4,1,4.0,4.0,1,1,4,4,0,0
160127,0.21428571428571427,28,11,2.5454545454545454,4.666666666666667,2,6,6,8,12,0
12674,0.6,5,2,2.5,2.5,1,2,3,3,2,0
52994,0.5,2,2,1.0,2.0,1,1,1,2,0,0
29060,0.5,6,4,1.5,2.0,2,3,2,2,0,0
45446,1.0,2,1,2.0,2.0,1,1,2,2,0,0
53638,1.0,1,1,1.0,1.0,1,1,1,1,0,0
37256,1.0,3,1,3.0,3.0,1,1,3,3,1,0
12681,0.0,3,2,1.5,1.5,1,2,2,2,1,0
70026,0.0,9,4,2.25,4.5,1,2,5,7,7,0
61832,0.6666666666666666,3,3,1.0,1.5,1,2,1,2,0,0
12683,0.0,1,1,1.0,1.0,1,1,1,1,0,0
37259,1.0,3,1,3.0,3.0,1,1,3,3,0,0
29065,0.6666666666666666,3,2,1.5,1.5,2,2,2,2,0,0
12686,0.0,1,1,1.0,1.0,1,1,1,1,0,0
12688,0.0,3,1,3.0,3.0,1,1,3,3,0,0
44854,0.6666666666666666,3,2,1.5,3.0,1,1,2,3,0,0
53641,0.0,2,1,2.0,2.0,1,1,2,2,0,0
53643,0.2,10,10,1.0,1.4285714285714286,2,7,1,2,0,0
53648,1.0,1,1,1.0,1.0,1,1,1,1,0,0
86421,0.0,2,1,2.0,2.0,1,1,2,2,0,0
29078,0.6666666666666666,6,3,2.0,1.5,2,4,4,2,0,0
28509,1.0,3,1,3.0,3.0,1,1,3,3,0,0
53657,0.3333333333333333,3,3,1.0,1.0,1,3,1,1,0,0
29082,1.0,3,3,1.0,1.5,2,2,1,2,0,0
29084,0.0,4,2,2.0,2.0,1,2,3,3,1,0
53660,1.0,3,1,3.0,3.0,1,1,3,3,0,0
45471,0.23529411764705882,17,6,2.8333333333333335,3.4,2,5,8,8,8,0
70056,0.25,4,3,1.3333333333333333,2.0,2,2,2,2,0,0
45484,0.0,15,1,15.0,15.0,1,1,15,15,5,0
53676,0.0,1,1,1.0,1.0,1,1,1,1,1,0
160174,0.0,1,1,1.0,1.0,1,1,1,1,0,0
29102,0.3684210526315789,19,11,1.7272727272727273,3.8,2,5,3,6,0,0
4157,0.0,1,1,1.0,1.0,1,1,1,1,0,0
53684,0.0,9,6,1.5,1.8,2,5,3,3,0,5
53687,0.0,4,1,4.0,4.0,1,1,4,4,0,0
53688,0.0,4,3,1.3333333333333333,1.3333333333333333,1,3,2,2,1,0
12730,0.4,5,4,1.25,1.6666666666666667,2,3,2,3,1,0
45500,0.0,14,8,1.75,2.0,2,7,5,5,0,8
53693,0.0,5,3,1.6666666666666667,1.6666666666666667,2,3,3,2,1,0
151998,0.5,6,3,2.0,2.0,1,3,3,3,6,0
45504,0.0,2,1,2.0,2.0,1,1,2,2,1,0
53696,0.75,4,2,2.0,1.3333333333333333,2,3,3,2,0,0
29122,0.3333333333333333,39,14,2.7857142857142856,6.5,2,6,9,16,19,0
53698,0.41935483870967744,31,19,1.631578947368421,3.4444444444444446,2,9,3,6,0,0
53702,0.6666666666666666,3,2,1.5,1.5,2,2,2,2,0,0
53704,0.2727272727272727,11,6,1.8333333333333333,2.75,1,4,4,4,4,0
53705,0.3333333333333333,3,3,1.0,1.5,2,2,1,2,0,0
36726,0.125,32,20,1.6,3.5555555555555554,2,9,3,6,0,0
12750,0.0,2,2,1.0,1.0,1,2,1,1,0,0
53710,0.3333333333333333,3,2,1.5,1.5,1,2,2,2,0,0
53718,1.0,1,1,1.0,1.0,1,1,1,1,1,0
77434,0.3333333333333333,6,4,1.5,1.5,2,4,2,2,0,0
45529,0.2631578947368421,19,10,1.9,2.375,2,8,7,6,0,0
12765,0.0,3,3,1.0,1.0,2,3,1,1,0,2
53012,0.0,2,2,1.0,1.0,1,2,1,1,0,0
45535,1.0,1,1,1.0,1.0,1,1,1,1,0,0
12769,0.0,4,1,4.0,2.0,2,2,4,2,0,0
53732,0.0,5,4,1.25,1.25,2,4,2,2,0,0
53733,0.0,2,1,2.0,1.0,2,2,2,1,0,0
274918,0.0,1,1,1.0,1.0,1,1,1,1,0,0
45543,0.35294117647058826,17,13,1.3076923076923077,2.125,2,8,3,5,0,1
12777,0.0,9,4,2.25,2.25,2,4,4,4,0,1
12778,0.0,2,1,2.0,2.0,1,1,2,2,0,0
53739,0.25,4,3,1.3333333333333333,2.0,1,2,2,3,1,0
12309,0.5,6,5,1.2,2.0,2,3,2,3,0,0
45546,0.0,5,4,1.25,1.6666666666666667,2,3,2,2,0,0
12780,0.8888888888888888,9,5,1.8,1.8,2,5,3,3,0,3
53738,0.5,2,2,1.0,2.0,1,1,1,2,0,0
53742,0.0,3,1,3.0,3.0,1,1,3,3,0,0
53746,0.3023255813953488,43,15,2.8666666666666667,4.777777777777778,2,9,6,9,0,34
12311,0.6666666666666666,6,5,1.2,1.5,2,4,2,2,0,0
37366,0.23076923076923078,26,9,2.888888888888889,2.888888888888889,2,9,5,5,0,0
29177,0.0,1,1,1.0,1.0,1,1,1,1,1,0
29178,0.6470588235294118,17,9,1.8888888888888888,2.125,2,8,4,4,0,10
53018,0.0,2,1,2.0,2.0,1,1,2,2,0,0
12796,0.2,5,2,2.5,2.5,2,2,4,3,0,0
53756,0.5,10,3,3.3333333333333335,2.5,2,4,5,3,0,1
53759,0.3333333333333333,9,4,2.25,2.25,2,4,4,4,3,0
217600,0.0,2,2,1.0,1.0,2,2,1,1,0,0
29185,1.0,2,1,2.0,2.0,1,1,2,2,1,0
45569,0.0,6,1,6.0,6.0,1,1,6,6,1,0
45571,1.0,2,1,2.0,2.0,1,1,2,2,0,0
4173,0.0,4,3,1.3333333333333333,1.3333333333333333,2,3,2,2,0,0
28596,0.16666666666666666,18,16,1.125,2.0,2,9,2,3,0,0
53765,0.0,1,1,1.0,1.0,1,1,1,1,0,0
53767,0.0,5,2,2.5,2.5,2,2,3,4,0,0
29192,0.5,12,8,1.5,3.0,2,4,3,4,6,0
53768,1.0,1,1,1.0,1.0,1,1,1,1,1,0
53770,0.0,3,1,3.0,3.0,1,1,3,3,1,0
45577,0.0,1,1,1.0,1.0,1,1,1,1,0,0
53775,0.5714285714285714,7,4,1.75,2.3333333333333335,2,3,3,4,1,0
53780,0.6,5,3,1.6666666666666667,1.6666666666666667,2,3,3,3,2,0
29205,0.7142857142857143,14,9,1.5555555555555556,1.75,2,8,3,2,0,6
135702,0.0,7,1,7.0,7.0,1,1,7,7,2,0
37398,1.0,1,1,1.0,1.0,1,1,1,1,1,0
37403,0.0,1,1,1.0,1.0,1,1,1,1,1,0
44796,0.0,9,8,1.125,1.8,2,5,2,4,0,0
12833,0.75,4,3,1.3333333333333333,2.0,1,2,2,3,2,0
45600,0.5,4,3,1.3333333333333333,1.3333333333333333,2,3,2,2,0,0
29219,0.42857142857142855,7,5,1.4,1.75,2,4,2,4,0,0
53792,0.0,1,1,1.0,1.0,1,1,1,1,0,0
53795,0.0,2,1,2.0,2.0,1,1,2,2,0,0
29222,0.5,2,2,1.0,1.0,2,2,1,1,0,0
78377,0.0,2,1,2.0,2.0,1,1,2,2,1,0
12841,0.0,3,2,1.5,1.5,2,2,2,2,1,0
53803,0.0,19,1,19.0,19.0,1,1,19,19,9,0
45614,0.2,5,4,1.25,2.5,1,2,2,3,4,0
53806,0.0,7,4,1.75,1.4,2,5,4,3,0,0
266800,0.0,1,1,1.0,1.0,1,1,1,1,1,0
53808,0.0,1,1,1.0,1.0,1,1,1,1,1,0
53809,0.15384615384615385,13,9,1.4444444444444444,1.625,2,8,3,3,1,0
29232,0.2727272727272727,22,16,1.375,2.4444444444444446,2,9,3,4,0,0
12852,1.0,1,1,1.0,1.0,1,1,1,1,1,0
12853,0.0,1,1,1.0,1.0,1,1,1,1,1,0
53810,0.375,16,13,1.2307692307692308,2.0,2,8,2,3,0,0
70199,0.0,1,1,1.0,1.0,1,1,1,1,0,0
209464,0.2077922077922078,154,20,7.7,30.8,1,5,15,77,137,0
53812,0.0,2,1,2.0,2.0,1,1,2,2,0,0
37434,0.0,3,1,3.0,3.0,1,1,3,3,0,0
29242,0.0,3,2,1.5,3.0,1,1,2,3,0,0
45628,0.3333333333333333,3,2,1.5,1.5,2,2,2,2,0,0
53814,0.0,1,1,1.0,1.0,1,1,1,1,0,0
45630,0.5714285714285714,7,5,1.4,1.75,2,4,2,2,0,0
53815,0.0,3,2,1.5,1.5,1,2,2,2,0,0
44891,0.0,7,6,1.1666666666666667,1.1666666666666667,2,6,2,2,0,0
29255,0.0,1,1,1.0,1.0,1,1,1,1,1,0
29256,1.0,2,1,2.0,2.0,1,1,2,2,0,0
12873,0.4,10,6,1.6666666666666667,1.6666666666666667,2,6,3,3,4,0
45642,0.0,1,1,1.0,1.0,1,1,1,1,0,0
53835,0.5,6,4,1.5,1.5,2,4,2,2,1,0
12877,0.0,3,1,3.0,3.0,1,1,3,3,2,0
45646,0.0,1,1,1.0,1.0,1,1,1,1,1,0
45649,0.0,2,2,1.0,2.0,1,1,1,2,0,0
53844,0.1111111111111111,9,5,1.8,2.25,2,4,3,5,3,0
53845,0.0,1,1,1.0,1.0,1,1,1,1,0,0
94808,1.0,2,1,2.0,2.0,1,1,2,2,1,0
45656,0.15789473684210525,19,10,1.9,3.8,2,5,4,7,6,0
53852,0.0,2,1,2.0,2.0,1,1,2,2,1,0
12893,1.0,1,1,1.0,1.0,1,1,1,1,1,0
53855,0.2,5,4,1.25,1.25,2,4,2,2,0,0
53856,0.125,8,6,1.3333333333333333,2.6666666666666665,1,3,2,5,0,0
53857,0.5333333333333333,15,5,3.0,3.75,2,4,8,6,5,0
45665,0.0,5,3,1.6666666666666667,2.5,2,2,2,3,0,0
45667,1.0,1,1,1.0,1.0,1,1,1,1,1,0
119396,0.2,10,6,1.6666666666666667,2.5,2,4,3,5,6,0
53861,0.2222222222222222,9,6,1.5,2.25,1,4,4,5,1,3
12216,0.7777777777777778,9,2,4.5,4.5,1,2,7,7,0,0
37479,0.0,1,1,1.0,1.0,1,1,1,1,1,0
53862,0.0,3,1,3.0,3.0,1,1,3,3,0,0
53867,1.0,4,1,4.0,4.0,1,1,4,4,1,0
45677,0.0,2,1,2.0,2.0,1,1,2,2,0,0
12916,1.0,6,1,6.0,6.0,1,1,6,6,1,0
53877,0.0,3,2,1.5,1.5,2,2,2,2,0,0
29304,0.0,1,1,1.0,1.0,1,1,1,1,0,0
12921,0.0,4,2,2.0,2.0,1,2,2,2,0,0
45693,0.0,2,1,2.0,2.0,1,1,2,2,0,0
29309,0.0,2,1,2.0,2.0,1,1,2,2,0,0
29310,0.0,1,1,1.0,1.0,1,1,1,1,0,0
12925,1.0,2,2,1.0,1.0,2,2,1,1,0,0
53886,1.0,5,1,5.0,5.0,1,1,5,5,0,0
29316,0.2,5,2,2.5,5.0,1,1,4,5,1,0
53892,0.0,5,1,5.0,5.0,1,1,5,5,1,0
45700,0.3333333333333333,3,3,1.0,1.5,2,2,1,2,0,0
12935,0.0,6,4,1.5,2.0,2,3,3,3,0,1
12939,0.0,4,1,4.0,4.0,1,1,4,4,0,0
53899,0.0,2,1,2.0,2.0,1,1,2,2,0,0
12942,0.4444444444444444,9,4,2.25,2.25,2,4,4,4,0,0
45710,0.3076923076923077,13,9,1.4444444444444444,3.25,2,4,2,5,0,7
53904,0.3333333333333333,12,11,1.0909090909090908,1.5,2,8,2,2,0,0
144018,0.0,5,2,2.5,2.5,2,2,3,3,2,0
12946,1.0,2,1,2.0,1.0,2,2,2,1,2,0
45715,0.4,5,4,1.25,1.25,2,4,2,2,0,0
